loop,iteration,qd_score,std_qd_score,max_fitness,std_max_fitness,coverage,std_coverage
1,1,0.0,0.0,-0.12,0.0,0.0,0.0
2,11,483.12982,10.79975751017883,-0.10726493,0.018473126954085387,6.46,0.15304910270897223
3,21,818.7446,22.178204895850858,-0.09107004,0.015570101584499988,10.79,0.31260198335903133
4,31,1099.5911,38.40263114561814,-0.07973308,0.011923559163754083,14.349999,0.5325562257642287
5,41,1356.5521,53.7532629052265,-0.07973308,0.015242104845630438,17.609999,0.7094337392598689
6,51,1588.1425,72.36557862361357,-0.074912354,0.013348411388759975,20.39,0.9231034611569824
7,61,1805.0828,79.97175250731972,-0.066057175,0.009918792863946728,22.96,1.0283774287683687
8,71,2004.3315,91.09919655222875,-0.066057175,0.009918792863946728,25.369999,1.158067080958889
9,81,2199.7837,95.4576840516341,-0.05979204,0.008335349783881535,27.789999,1.2055806451666358
10,91,2407.786,110.40744684714714,-0.05700802,0.010350371009053951,30.279999,1.3828142336556124
11,101,2569.7576,116.13544180995572,-0.05700802,0.010350371009053951,32.12,1.442752970955236
12,111,2737.671,129.529789920296,-0.05497855,0.00934324251072156,34.03,1.5940193092935364
13,121,2899.4844,135.16175375642914,-0.050767146,0.007660888651573017,35.85,1.6351232161527152
14,131,3058.0913,140.11941337010515,-0.050767146,0.0070776934402620615,37.649998,1.685614237718891
15,141,3200.234,143.5183355011699,-0.050767146,0.0071386519524557724,39.23,1.721597769515748
16,151,3343.305,155.31935780897894,-0.050767146,0.0071386519524557724,40.79,1.8401240323414725
17,161,3466.2578,159.40991654894498,-0.04898273,0.005563311710552468,42.129997,1.8734928502670087
18,171,3607.2407,160.99084494161778,-0.04898273,0.004827859140858954,43.69,1.8842144251650326
19,181,3709.1233,162.9168113646791,-0.0447689,0.004307154064639787,44.739998,1.8966536206700888
20,191,3815.5718,161.96832890300007,-0.0447689,0.005809020312625059,45.87,1.8756609501719657
21,201,3919.042,163.145452918914,-0.0447689,0.005809020312625059,46.969997,1.8860217390056357
22,211,4031.8025,172.84010639900222,-0.0447689,0.004822096700039533,48.149998,1.9989595153480806
23,221,4132.911,181.37339808495182,-0.04313878,0.004642548480077484,49.25,2.0855251210188377
24,231,4241.6177,184.29415104293898,-0.036460232,0.004188451674719259,50.399998,2.1060574484094574
25,241,4334.505,188.7295899659786,-0.03604534,0.004772592928870486,51.36,2.149636248298768
26,251,4410.3906,186.59715810441057,-0.03604534,0.0047138100146850385,52.11,2.107883872133719
27,261,4485.907,190.20092903604225,-0.03604534,0.0047138100146850385,52.86,2.13184022328151
28,271,4569.882,185.48879206494823,-0.03604534,0.0052944054442482374,53.719997,2.0704300693336553
29,281,4646.9727,184.69384627298652,-0.03604534,0.0052944054442482374,54.469997,2.0580957353830374
30,291,4724.823,181.19929982854802,-0.0319603,0.002896971059795565,55.23,2.0063256467486634
31,301,4792.347,179.1563204199059,-0.0319603,0.002896971059795565,55.879997,1.9666883995187046
32,311,4867.423,176.52105508220797,-0.0319603,0.0027845010104327566,56.629997,1.9376846775474483
33,321,4930.539,173.00233000389792,-0.0319603,0.0026583840587425596,57.26,1.8941274687838714
34,331,4993.133,168.91142713966266,-0.03191897,0.002696940888560149,57.879997,1.8473121447124619
35,341,5052.168,167.9801666372028,-0.03191897,0.0023559976237482933,58.44,1.8314429074368213
36,351,5115.76,165.3365695958207,-0.03191897,0.003109458325938111,59.07,1.8042771405745845
37,361,5182.645,160.3977027070848,-0.03191897,0.0035916520151088697,59.73,1.7433026128587086
38,371,5243.9727,163.6266472244251,-0.03191897,0.0035916520151088697,60.34,1.7761369983200739
39,381,5289.1255,160.14769388877247,-0.03191897,0.0034724240893323284,60.76,1.7328431430461793
40,391,5351.5605,158.43915546579518,-0.03191897,0.0034724240893323284,61.359997,1.712664461709251
41,401,5402.017,157.99197817522762,-0.03191897,0.006758709058747317,61.85,1.7032841346061334
42,411,5453.5693,154.57361129332,-0.030635806,0.0064118500523812445,62.35,1.665520939526129
43,421,5508.9556,157.59717032978227,-0.030635806,0.0064118500523812445,62.859997,1.693192138890965
44,431,5563.45,156.08086620564853,-0.030562755,0.006504234783829551,63.379997,1.6806675733178642
45,441,5622.9946,153.78900583173044,-0.025354655,0.008774221261482494,63.969997,1.6454737204833874
46,451,5664.848,150.5331671453251,-0.025354655,0.008774221261482494,64.36,1.602614862280568
47,461,5719.473,149.3127135507167,-0.025354655,0.008602221001497727,64.9,1.5898494097248839
48,471,5762.758,147.49149841803901,-0.025153378,0.006284472787057371,65.31,1.565233896899299
49,481,5817.266,144.39836622502898,-0.025153378,0.006284472787057371,65.84,1.528000724083807
50,491,5856.4336,144.886357001015,-0.023764197,0.005272845865657694,66.2,1.5370810617532966
51,501,5906.3843,139.08735348210467,-0.023764197,0.005272845865657694,66.68,1.4774657405173788
52,511,5947.9688,136.34658205663993,-0.023764197,0.005272845865657694,67.07,1.4472954086847611
53,521,5997.377,132.32974591279168,-0.023764197,0.005272845865657694,67.54,1.4077411682559278
54,531,6030.3623,132.27508840468178,-0.023764197,0.005272845865657694,67.84,1.4081108320024245
55,541,6073.036,129.99283505776785,-0.023764197,0.005272845865657694,68.229996,1.3834071979003708
56,551,6123.0947,119.72374905704564,-0.023764197,0.005272845865657694,68.72,1.2746220735584972
57,561,6165.7734,117.3806359146072,-0.023764197,0.005272845865657694,69.04,1.24878500951925
58,571,6211.6255,115.27532294933891,-0.023764197,0.005265606583364861,69.4,1.2259381632056308
59,581,6240.784,113.168103067587,-0.023764197,0.005265606583364861,69.68,1.2063100762241878
60,591,6269.5156,108.16317835068273,-0.018067472,0.0047980818890018114,69.95,1.155282330863306
61,601,6304.036,105.80316364911984,-0.018067472,0.0047980818890018114,70.22,1.1249106631195231
62,611,6333.976,103.34275109501569,-0.018067472,0.0047980818890018114,70.43,1.1096594072056547
63,621,6361.0205,102.66090991179446,-0.018067472,0.0047980818890018114,70.64,1.1039301659089888
64,631,6390.072,103.16102611414051,-0.018067472,0.0047980818890018114,70.86,1.11187552828658
65,641,6422.421,100.52780569535187,-0.018067472,0.0047980818890018114,71.14,1.0825155961936797
66,651,6452.392,96.76349739785138,-0.018067472,0.0047980818890018114,71.33,1.042441221366462
67,661,6485.6035,93.41119515125357,-0.018067472,0.0047980818890018114,71.52,1.009584883011826
68,671,6509.6304,92.32291214833731,-0.018067472,0.0047980818890018114,71.729996,1.0016683099733974
69,681,6528.531,88.93508810677588,-0.018067472,0.0047980818890018114,71.89,0.9697092347709189
70,691,6563.567,89.29602271488706,-0.018067472,0.004737636818406113,72.22,0.9656169012605391
71,701,6579.319,86.01512446860501,-0.018067472,0.004737636818406113,72.34,0.9372598359046466
72,711,6598.2783,86.95586124747656,-0.018067472,0.00500723693422241,72.5,0.9505703551026622
73,721,6629.0864,87.99185532149221,-0.018067472,0.00500723693422241,72.79,0.9556903264133194
74,731,6655.3896,88.46860915592592,-0.018067472,0.004877353503782452,73.04,0.95577403187155
75,741,6680.1157,88.34858005758802,-0.014842709,0.00677968594165363,73.26,0.9538853323146127
