loop,iteration,qd_score,max_fitness,coverage,std_fitness,std_bd,time
1,1,91.38718,-0.12298663,1.23,0.0,2.2128224e-06,4.745548248291016
2,11,484.1448,-0.10388941,6.45,0.0,1.24797225e-05,0.0051038265228271484
3,21,796.12195,-0.081210725,10.5,0.0,2.0287931e-05,0.0051043033599853516
4,31,1068.1802,-0.081210725,13.96,0.0,2.7298927e-05,0.004769325256347656
5,41,1316.1354,-0.07754871,17.02,0.0,3.4198165e-05,0.0049321651458740234
6,51,1545.696,-0.050354447,19.85,0.0,4.005432e-05,0.004889249801635742
7,61,1733.9655,-0.050354447,22.1,0.0,4.477054e-05,0.0051119327545166016
8,71,1921.1113,-0.050354447,24.32,0.0,4.915893e-05,0.005036592483520508
9,81,2110.1387,-0.050354447,26.55,0.0,5.3979456e-05,0.004881858825683594
10,91,2284.7974,-0.050354447,28.599998,0.0,5.7742e-05,0.004935264587402344
11,101,2431.9634,-0.050354447,30.269999,0.0,6.0260296e-05,0.0047626495361328125
12,111,2588.8555,-0.040339153,32.059998,0.0,6.441027e-05,0.005207061767578125
13,121,2731.7705,-0.040339153,33.67,0.0,6.7949295e-05,0.005184650421142578
14,131,2874.1152,-0.040339153,35.27,0.0,7.133931e-05,0.004933595657348633
15,141,3016.0952,-0.040339153,36.87,0.0,7.469952e-05,0.004820346832275391
16,151,3142.8628,-0.040339153,38.28,0.0,7.815659e-05,0.0050623416900634766
17,161,3272.0728,-0.040339153,39.71,0.0,8.1561506e-05,0.005530595779418945
18,171,3410.8743,-0.040339153,41.25,0.0,8.524209e-05,0.005042076110839844
19,181,3514.2832,-0.03430713,42.379997,0.0,8.7574124e-05,0.005141496658325195
20,191,3622.2007,-0.03430713,43.53,0.0,8.961558e-05,0.0054666996002197266
21,201,3729.708,-0.03430713,44.68,0.0,9.225309e-05,0.004945039749145508
22,211,3834.018,-0.03430713,45.8,0.0,9.5032156e-05,0.005342960357666016
23,221,3940.2354,-0.03430713,46.95,0.0,9.7736716e-05,0.005090475082397461
24,231,4048.7983,-0.03430713,48.11,0.0,0.000100530684,0.005048513412475586
25,241,4142.6133,-0.03430713,49.1,0.0,0.00010319054,0.005436420440673828
26,251,4229.0522,-0.03430713,50.0,0.0,0.00010447949,0.005319118499755859
27,261,4305.6973,-0.03430713,50.78,0.0,0.000106960535,0.004794120788574219
28,271,4391.964,-0.03430713,51.649998,0.0,0.00010983646,0.004875659942626953
29,281,4475.6323,-0.027149497,52.5,0.0,0.000113122165,0.005029201507568359
30,291,4550.542,-0.027149497,53.26,0.0,0.00011444837,0.0048673152923583984
31,301,4635.857,-0.027149497,54.12,0.0,0.00011654943,0.004695892333984375
32,311,4716.456,-0.027149497,54.94,0.0,0.000117860734,0.004734992980957031
33,321,4792.066,-0.027149497,55.71,0.0,0.000119775534,0.005045175552368164
34,331,4863.2275,-0.027149497,56.42,0.0,0.00012111664,0.005149364471435547
35,341,4938.983,-0.027149497,57.199997,0.0,0.00012288243,0.004956483840942383
36,351,5006.3623,-0.027149497,57.87,0.0,0.00012436509,0.005046844482421875
37,361,5083.1147,-0.027149497,58.66,0.0,0.00012606382,0.005179405212402344
38,371,5155.8735,-0.027149497,59.399998,0.0,0.00012777746,0.005205392837524414
39,381,5222.7817,-0.027149497,60.07,0.0,0.00012945384,0.005219936370849609
40,391,5271.811,-0.027149497,60.539997,0.0,0.00013053417,0.0049474239349365234
41,401,5334.5347,-0.027149497,61.17,0.0,0.00013175607,0.004858970642089844
42,411,5395.7407,0.0,61.77,0.0,0.0001327619,0.005130767822265625
43,421,5451.881,0.0,62.32,0.0,0.00013380498,0.0047533512115478516
44,431,5520.2734,0.0,63.0,0.0,0.00013627112,0.004745960235595703
45,441,5576.5796,0.0,63.55,0.0,0.00013709813,0.004734039306640625
46,451,5634.4316,0.0,64.1,0.0,0.00013795495,0.0047376155853271484
47,461,5679.4062,0.0,64.53,0.0,0.00013877451,0.004834890365600586
48,471,5725.8867,0.0,64.97,0.0,0.00013969094,0.0051653385162353516
