loop,iteration,qd_score,std_qd_score,max_fitness,std_max_fitness,coverage,std_coverage
1,1,0.0,0.0,-0.12,0.0,0.0,0.0
2,11,484.1448,15.996521731927096,-0.10388941,0.015322310689189178,6.45,0.17904194011467148
3,21,796.12195,35.44268383404397,-0.081210725,0.012373458969751415,10.559999,0.42093263499073114
4,31,1087.1941,46.73745215387764,-0.081210725,0.009483890967306495,14.289999,0.5607284198256407
5,41,1344.3475,66.63074202280505,-0.07339136,0.004344826245195084,17.51,0.818330378759239
6,51,1585.3787,81.02113243857801,-0.07263741,0.011340670053548165,20.47,0.9814889016186789
7,61,1783.1301,102.5291275928553,-0.054501202,0.011455134291246286,22.88,1.2444017749909557
8,71,1985.3092,109.49297122153546,-0.052936807,0.008500862842666716,25.279999,1.3224421662973997
9,81,2184.727,121.20786638691408,-0.050354447,0.00937528853751411,27.619999,1.4600751249171535
10,91,2379.92,128.4426250772913,-0.050354447,0.007828422356667924,29.909998,1.5423498267257785
11,101,2550.38,137.82283364532017,-0.04600988,0.00968430124071137,31.880001,1.6436232753281887
12,111,2716.1,145.47976426773582,-0.040339153,0.007199197067015931,33.649998,1.7273264469696044
13,121,2872.2324,151.59460906111937,-0.040339153,0.007199197067015931,35.48,1.7970486916052104
14,131,3017.38,158.16961499608442,-0.040339153,0.007199197067015931,36.969997,1.865310589902238
15,141,3148.9553,159.06977043260736,-0.040339153,0.009253075694272372,38.26,1.8556357401171186
16,151,3269.4102,166.71461821904649,-0.040339153,0.009253075694272372,39.55,1.936836596102004
17,161,3396.1758,174.95087032643877,-0.040339153,0.01063931204068971,40.91,2.0353476361545697
18,171,3519.6133,173.0899886850144,-0.040339153,0.012244799009131694,42.23,2.0102397866921233
19,181,3620.0085,174.47740422286665,-0.03430713,0.01158550195955818,43.309998,2.0040506430729725
20,191,3717.5554,182.6978205262165,-0.03430713,0.00675726894035069,44.34,2.0972839578845788
21,201,3814.7153,190.74551370552976,-0.03430713,0.00675726894035069,45.37,2.1891227876030728
22,211,3909.6956,181.5817601240212,-0.03430713,0.006496617544539977,46.35,2.0779340386072316
23,221,4004.3052,177.31205262304763,-0.03430713,0.006496617544539977,47.329998,2.0278326380649845
24,231,4102.832,177.49736821379167,-0.03430713,0.0064922755375262505,48.36,2.0306550204314284
25,241,4188.3784,185.86216635396661,-0.03430713,0.0064922755375262505,49.249996,2.1317270868483695
26,251,4269.439,192.4321886832907,-0.03430713,0.006114651204566834,50.089996,2.2011570324724765
27,261,4347.8896,191.3023536026317,-0.03430713,0.006114651204566834,50.89,2.18646198229011
28,271,4432.343,188.3373704396068,-0.03430713,0.006114651204566834,51.739998,2.145346870788927
29,281,4513.628,186.5007571553382,-0.027149497,0.003918236093951184,52.579998,2.1152827256900104
30,291,4589.8066,179.38148314200095,-0.027149497,0.003918236093951184,53.34,2.0278727628730944
31,301,4667.9404,179.4000399343812,-0.027149497,0.003918236093951184,54.140003,2.019864522190834
32,311,4735.161,174.85267116563023,-0.027149497,0.003918236093951184,54.93,1.9652522997322863
33,321,4807.28,173.27747735670692,-0.027149497,0.003918236093951184,55.71,1.940841340244998
34,331,4863.2275,168.05125027095048,-0.027149497,0.003918236093951184,56.42,1.8750828451040757
35,341,4938.983,167.53356016714525,-0.027149497,0.003918236093951184,57.199997,1.8764933121133576
36,351,5006.3623,167.921643194216,-0.027149497,0.003918236093951184,57.87,1.8902977723112306
37,361,5083.1147,163.22720966731745,-0.027149497,0.012522255329958714,58.66,1.8296501637205285
38,371,5155.8735,163.67516336843045,-0.027149497,0.012122527268953543,59.399998,1.8391039405110303
39,381,5222.7817,160.41464528424308,-0.027149497,0.012122527268953543,60.069996,1.7988731695156273
40,391,5271.811,161.7822092664704,-0.027149497,0.011762434364805775,60.539997,1.8122289062926245
41,401,5327.3965,161.49583457648683,-0.027149497,0.011762434364805775,61.059998,1.8136204672429563
42,411,5374.709,158.11408038969097,-0.022930186,0.014396494430909915,61.5,1.7811960637737332
43,421,5426.0337,155.301918412921,-0.022930186,0.014396494430909915,61.989998,1.7445984606208527
44,431,5467.626,151.49877513426435,-0.022930186,0.014396494430909915,62.369995,1.7084846033851175
45,441,5512.8096,147.48572476263038,-0.022930186,0.014396494430909915,62.799995,1.667412389304457
46,451,5553.448,142.17626117719368,-0.022930186,0.013704695740076883,63.17,1.6081119364024354
47,461,5606.338,137.94439613934298,-0.022930186,0.013704695740076883,63.699997,1.5664563738588575
48,471,5645.1514,138.38680881543007,-0.01374893,0.013325048468559529,64.05,1.5651131601266426
49,481,5696.544,136.1230903157051,-0.01374893,0.013325048468559529,64.54,1.5370435174087183
50,491,5741.9116,134.495764976157,-0.01374893,0.013325048468559529,64.97,1.5260600884681308
51,501,5785.0024,136.6570873228842,-0.01374893,0.013325048468559529,65.36,1.540217013282216
52,511,5820.9805,133.24519795925102,-0.01374893,0.013325048468559529,65.68,1.4957992993767593
53,521,5859.0913,131.42175652546118,-0.01374893,0.013325048468559529,66.03,1.4742238635973812
54,531,5888.3223,131.87167838899452,-0.01374893,0.013325048468559529,66.28,1.4781920697954485
55,541,5920.2583,123.28112171179156,-0.01374893,0.010916344694117147,66.56,1.375507406020047
56,551,5948.576,121.40714715467118,-0.01374893,0.010916344694117147,66.799995,1.3533721986260825
57,561,5976.1016,121.75592662722599,-0.01374893,0.010916344694117147,67.03,1.3536046746459471
58,571,6004.4565,114.67971270941688,-0.01374893,0.010916344694117147,67.28,1.2713363048383368
59,581,6035.8228,113.95960395988376,-0.01374893,0.010916344694117147,67.549995,1.2640025636104388
60,591,6068.317,111.67222521199425,-0.01374893,0.010169733004017243,67.829994,1.2469576095482964
61,601,6097.8076,108.79819179670223,-0.01374893,0.010169733004017243,68.09,1.2177914435567363
62,611,6125.717,107.1160561959149,-0.01374893,0.010169733004017243,68.329994,1.1952665001610971
63,621,6146.37,106.37604869931207,-0.012537991,0.009579016629288657,68.49,1.1933572112333184
64,631,6172.673,104.61013611105945,-0.012537991,0.009579016629288657,68.72,1.1715486161555566
65,641,6204.292,102.60387856679512,-0.012537991,0.009579016629288657,69.0,1.143286490779977
66,651,6221.639,100.22529241991575,-0.012537991,0.009579016629288657,69.13,1.1086577199496697
67,661,6246.918,98.30418650667127,-0.012537991,0.009579016629288657,69.35,1.0913038073790426
68,671,6273.7627,97.49004331874296,-0.012537991,0.009579016629288657,69.58,1.0843518266706633
69,681,6296.4365,93.29454794501994,-0.004905085,0.00971570784690984,69.77,1.0279571975525053
70,691,6317.2236,92.70730189566285,-0.004905085,0.00971570784690984,69.94,1.0310189135025594
71,701,6339.393,88.83209134715675,-0.004905085,0.00971570784690984,70.13,0.9816842669616351
72,711,6355.63,86.0411478490753,-0.004905085,0.00971570784690984,70.25,0.952920682534782
73,721,6387.3086,82.32807577883968,-0.004905085,0.00971570784690984,70.54,0.9108589352912989
74,731,6414.442,81.39092399008646,-0.004905085,0.008605627893302442,70.79,0.9047088172467421
75,741,6432.287,78.27091102259143,-0.004905085,0.008605627893302442,70.93,0.867350964721892
76,751,6446.302,77.41212816383755,-0.004905085,0.008605627893302442,71.03,0.8572667426209886
77,761,6461.2256,79.0834812892401,-0.004905085,0.008605627893302442,71.15,0.8753733649149708
78,771,6482.381,76.83580863822814,-0.004905085,0.008605627893302442,71.33,0.8503740353515052
79,781,6496.5615,76.83096950226776,-0.004905085,0.008605627893302442,71.43,0.8507032385032968
80,791,6515.6426,75.73859625861554,-0.004905085,0.008605627893302442,71.590004,0.8404904149379424
81,801,6532.9097,74.76820187701715,-0.004905085,0.008605627893302442,71.74,0.8316468000335215
82,811,6551.141,74.00082290748927,-0.004905085,0.008605627893302442,71.89,0.8211783358112652
83,821,6566.326,72.10018190534606,-0.004905085,0.008605627893302442,72.01,0.8014070466397459
84,831,6577.989,70.99282994683333,-0.004905085,0.008605627893302442,72.09,0.7861632197044046
85,841,6593.4277,71.36718011166197,-0.004905085,0.008605627893302442,72.21,0.791005369908041
86,851,6612.198,70.3313517155924,-0.004905085,0.008605627893302442,72.369995,0.7833738826473614
87,861,6626.2344,68.1440408866278,-0.004905085,0.008605627893302442,72.479996,0.7571399685727861
88,871,6643.007,68.12600018012493,-0.004905085,0.008605627893302442,72.61,0.7536195246966465
89,881,6656.7065,67.1273103694765,-0.004905085,0.008605627893302442,72.71999,0.7405292053768027
90,891,6671.8687,66.24819310578674,-0.004905085,0.008605627893302442,72.84,0.7274757618065345
91,901,6686.2646,64.95229611263937,-0.004905085,0.008605627893302442,72.95,0.7100862820840849
92,911,6695.9473,62.74855733286602,-0.004905085,0.008605627893302442,73.009995,0.6864399463929794
93,921,6709.4434,60.52353043484489,-0.004905085,0.008605627893302442,73.10999,0.6576418052587572
94,931,6721.174,59.883544724553566,-0.004905085,0.008605627893302442,73.2,0.653279921629313
95,941,6730.867,58.478659733150764,-0.004905085,0.008587424527907827,73.27,0.6432105409692838
96,951,6740.604,55.31204343776865,-0.004905085,0.008587424527907827,73.34,0.6063208048633684
97,961,6754.376,54.90385436329222,-0.004905085,0.008587424527907827,73.46,0.6037003919330876
98,971,6765.178,55.16225961817022,-0.004905085,0.008587424527907827,73.53999,0.6106556568313738
99,981,6780.221,55.071422992488515,-0.004905085,0.008587424527907827,73.659996,0.6109323399566919
100,991,6793.1597,54.62911041760075,-0.004905085,0.008587424527907827,73.759995,0.6050795418906169
101,1001,6801.468,53.84113991696682,-0.004905085,0.008587424527907827,73.82,0.59667721928225
102,1011,6743.9746,57.68950027997827,-0.004905085,0.008587424527907827,73.17999,0.6635834114985085
103,1021,6693.0947,61.45145873788188,-0.004905085,0.008587424527907827,72.36,0.7213689120050547
104,1031,6625.93,68.47886637713586,-0.004905085,0.008587424527907827,71.62,0.8070423086838496
105,1041,6578.3447,73.0717976964301,-0.004905085,0.008587424527907827,71.090004,0.8588456326969122
106,1051,6518.4834,78.25248482792091,-0.004905085,0.008587424527907827,70.62,0.9271547875085323
107,1061,6476.8833,85.17852439333278,-0.004905085,0.008587424527907827,70.159996,1.007186214362842
108,1071,6438.225,90.24270503480255,-0.004905085,0.008587424527907827,69.729996,1.0675699366341107
109,1081,6407.574,92.2102770111748,-0.004905085,0.008587424527907827,69.39,1.0891956261406883
110,1091,6380.387,99.21455172605279,-0.004905085,0.008587424527907827,69.09,1.1683574983728202
111,1101,6362.4526,106.92576951026157,-0.004905085,0.008587424527907827,68.89,1.2533885941781981
112,1111,6335.553,111.48288424109953,-0.004905085,0.008587424527907827,68.59,1.3019438525537745
113,1121,6316.6836,113.36815143089167,-0.004905085,0.008587424527907827,68.38,1.3235034585542118
114,1131,6303.1836,118.59195317549002,-0.004905085,0.008587424527907827,68.229996,1.3796903525080682
115,1141,6280.839,121.00353038275225,-0.004905085,0.008587424527907827,67.979996,1.4029586200611337
116,1151,6258.4795,123.05440614280165,-0.004905085,0.008587424527907827,67.729996,1.4258748837126467
117,1161,6239.613,125.82373473944583,-0.004905085,0.008587424527907827,67.52,1.4538407629462045
118,1171,6222.374,134.89951898764366,-0.004905085,0.008587424527907827,67.329994,1.5527694010428723
119,1181,6196.2085,138.74210381582938,-0.004905085,0.008587424527907827,67.03999,1.5960636448510948
120,1191,6184.528,142.6481921860913,-0.004905085,0.008587424527907827,66.909996,1.639822156703395
121,1201,6168.172,147.32333375074563,-0.004905085,0.008587424527907827,66.729996,1.6927725470377386
122,1211,6152.904,150.5691852041447,-0.004905085,0.008587424527907827,66.56,1.728646528589857
123,1221,6137.5103,156.27306243733233,-0.004905085,0.008587424527907827,66.39,1.7903528188607274
124,1231,6123.0215,160.07905985861612,-0.004905085,0.008587424527907827,66.229996,1.8335894074783918
125,1241,6104.7344,161.93499582462837,-0.004905085,0.008587424527907827,66.03,1.8537175923047609
126,1251,6091.0254,160.74452041119173,-0.004905085,0.008587424527907827,65.88,1.841395085038449
127,1261,6071.1577,163.3034764126888,-0.004905085,0.008587424527907827,65.66,1.8678736681092751
128,1271,6057.5083,164.98469479465547,-0.004905085,0.008587424527907827,65.51,1.886503644311348
129,1281,6050.356,167.5684594018528,-0.004905085,0.008587424527907827,65.43,1.9136429993090758
130,1291,6032.297,171.4820000767005,-0.004905085,0.008587424527907827,65.23,1.9547899038010594
131,1301,6017.532,178.13475792863557,-0.004905085,0.008587424527907827,65.07,2.0266771356099094
132,1311,6001.9497,179.01447454526817,-0.004905085,0.008587424527907827,64.9,2.0371195723388444
133,1321,5992.7803,182.35715162503507,-0.004905085,0.008587424527907827,64.8,2.070291414077119
134,1331,5979.003,182.84998497247958,-0.004905085,0.008587424527907827,64.65,2.0769843523724485
135,1341,5963.7515,183.19067626327933,-0.004905085,0.008587424527907827,64.48,2.0794686740612747
136,1351,5949.0537,183.69262409883962,-0.004905085,0.008587424527907827,64.32,2.0861390174194994
137,1361,5940.041,184.93048610900266,-0.004905085,0.008587424527907827,64.22,2.0998057052975163
138,1371,5931.959,185.30823936714074,-0.004905085,0.008587424527907827,64.13,2.1040399235755936
139,1381,5927.359,184.3595909502797,-0.004905085,0.008587424527907827,64.08,2.093520868776806
140,1391,5921.079,185.86321063141452,-0.004905085,0.008587424527907827,64.01,2.1092449617833022
141,1401,5913.0107,186.80582521032457,-0.004905085,0.008587424527907827,63.92,2.119165080120601
142,1411,5899.4395,187.97173186115631,-0.004905085,0.008587424527907827,63.769997,2.131014470340694
143,1421,5890.2983,189.73558270043708,-0.004905085,0.008587424527907827,63.67,2.1484793859847566
144,1431,5886.6016,192.10196379234034,-0.004905085,0.008587424527907827,63.629997,2.1738018699047603
145,1441,5875.6206,192.51608856431108,-0.004905085,0.008587424527907827,63.510002,2.1788031758751787
