loop,iteration,std_fitness,std_std_fitness,std_bd,std_std_bd
1,1,1.1950448,0.028608040440030135,5.977585,0.12046440108993874
2,11,5.6040816,0.25469199439656226,28.198805,1.2503295120647198
3,21,9.000964,0.3625102198490962,44.971825,1.8116493993767768
4,31,11.590542,0.4889966472451937,58.009876,2.4912542193584013
5,41,13.744193,0.6444431771364791,68.69873,3.2326497893448596
6,51,15.67578,0.8999500002248123,78.59203,4.543808614620998
7,61,17.49293,0.9434085041103665,87.367584,4.7037751674456745
8,71,18.94631,1.0043679959413272,94.775345,4.943140479871473
9,81,20.694626,0.9945797248909513,103.335175,4.95616311316504
10,91,22.387562,1.0263127748109537,112.00959,5.2424880097961095
11,101,23.50124,1.176312895032168,117.31505,5.85298141973268
12,111,24.581501,1.254990162900029,122.855896,6.274269941083072
13,121,25.978401,1.316039452181127,129.58282,6.592086945429649
14,131,26.817223,1.2810566060902067,134.16676,6.531440486104115
15,141,27.79916,1.30931999531873,139.23029,6.590130183297141
16,151,29.062103,1.491335462253829,145.28192,7.508469936018193
17,161,29.362534,1.2337748479318915,146.76602,6.218885181761758
18,171,30.57934,1.3509128316608738,152.79207,6.659903284188435
19,181,31.37603,1.3578896257574695,156.98633,6.870771636093286
20,191,31.151295,1.2179813797672596,155.91043,6.0871977927496355
21,201,32.42225,1.3464031064150734,162.21259,6.678472735589774
22,211,32.89987,1.4083637666897855,164.15463,7.0583736850427545
23,221,33.423813,1.3000358352187988,167.17532,6.560428628260812
24,231,34.054657,1.4035997117083485,170.47372,7.0028677083532
25,241,34.83725,1.2173723642954262,174.16248,6.1273748237972185
26,251,35.253777,1.44456554158299,176.26602,7.138272659756281
27,261,35.80662,1.3954651190903191,178.89767,7.000889235240331
28,271,35.85843,1.661556684095561,179.07626,8.284612212427085
29,281,36.523876,1.244211707965103,182.59668,6.354220224866624
30,291,36.868088,1.1641637189938523,184.53963,5.818972273508094
31,301,37.291878,1.3051872596676093,186.31976,6.497183322657898
32,311,38.129337,1.3106284844148017,190.78964,6.573237375582906
33,321,38.352955,1.3743599920894083,191.8382,6.768866364405791
34,331,38.723705,1.1237584884848888,193.56415,5.545633964111228
35,341,38.547295,1.3005341393759093,192.71432,6.475850856693354
36,351,39.330963,1.002219947324259,196.3092,5.102591078734022
37,361,39.78008,0.8005787053099525,198.81241,4.20514006471128
38,371,39.81466,1.0783953039103975,199.25069,5.395403334331924
39,381,40.415115,1.1716125594245552,201.7948,5.73768163805348
40,391,40.697372,0.8840109771491745,203.29639,4.339962007393154
41,401,40.99739,1.1660244547415626,205.07544,6.015412498954332
42,411,41.115067,0.9348830114423936,205.38739,4.6844391495870665
43,421,41.31185,0.8420545031515245,206.46448,4.256293590609563
44,431,42.033108,0.9236627056634912,210.19907,4.556408876794974
45,441,41.941196,0.8402351839924345,209.55794,4.147573511640754
46,451,41.895607,0.876549259273751,209.51874,4.300422886575685
47,461,42.866913,0.9829879505654168,214.23311,4.925581726193975
48,471,42.922604,0.8995347680690492,214.36063,4.461587228352705
49,481,42.842567,0.8112629927388538,213.93137,4.046531352922398
50,491,43.257458,0.8774500584481384,215.91159,4.425379128049482
51,501,43.348167,0.7146383695559607,216.86722,3.4776134521800968
52,511,43.66489,0.7114719952283721,218.15176,3.6082601724299166
53,521,43.87397,0.8006464374800166,219.30917,4.029454828557329
54,531,44.092903,0.8364754111194427,220.27763,4.079251748115574
55,541,44.297455,0.9700561681846255,221.62679,4.880874704208669
56,551,44.05207,0.9074007952108062,220.37328,4.614924973342035
57,561,44.480442,0.6255268726308718,222.4383,3.155547860075016
58,571,44.6672,0.8205091844411264,223.09163,4.167518095504804
59,581,44.826378,0.8468874125524363,224.08157,4.278886465665566
60,591,45.065033,0.876120222276965,225.64246,4.517178873436826
61,601,44.868057,0.5607653861309929,224.70236,2.751775499934536
62,611,45.217434,0.7653980804009355,226.12233,3.68704445034448
63,621,45.595917,0.4791505479636243,228.06679,2.4148254685537824
64,631,45.346462,0.596570107680229,226.70233,2.963644582129234
65,641,45.524174,0.40464572443855157,227.62329,2.0921374856294723
66,651,45.653282,0.5490060895478661,228.38742,2.8452753437683347
67,661,46.000774,0.48896443274798496,230.20639,2.576491888988593
68,671,46.21354,0.8519638583907173,230.92334,4.28892391938864
69,681,46.12907,0.5137222728337171,230.75385,2.553418456582469
70,691,46.171143,0.6075975563015373,230.93793,2.920210108121671
71,701,46.00847,0.39448396083470955,230.13498,1.8090704047172959
72,711,46.331337,0.3263429626077468,231.62437,1.6543389998957245
73,721,46.43747,0.5134436505488799,232.35446,2.4899625410949424
74,731,46.593773,0.43838568222896973,232.72006,2.0863203521223714
75,741,46.791397,0.5768793678290114,234.03734,2.8318199605031444
76,751,46.44333,0.6357818247133512,232.02502,3.1713331401894735
77,761,46.982574,0.5535339345286783,234.93918,2.802530330680473
78,771,46.64023,0.5197357863799661,233.30524,2.5502833753557668
79,781,46.80178,0.5873996558397357,234.18571,2.819565958870978
80,791,47.30107,0.5994417510739134,236.46121,3.0666519772833727
81,801,47.124096,0.40737476658477434,235.74103,2.0734844514353163
82,811,47.317986,0.28444291922985154,236.23912,1.328960219564152
83,821,47.15866,0.62346623890652,235.80283,3.2383154075376916
84,831,47.703884,0.38676554488816567,238.4775,1.7347042742853855
85,841,47.14665,0.6034348095979882,235.52846,3.06382446942771
86,851,47.37335,0.5953068132872681,236.88077,3.1559726747549677
87,861,47.49662,0.5952778265430688,237.33438,2.9006078334969754
88,871,47.55449,0.5409783911490734,237.70088,2.9350944121060234
89,881,47.39412,0.4702105994153691,237.07245,2.3088854819449134
90,891,47.579712,0.3324921230655547,237.93776,1.6041774808492955
91,901,47.608047,0.5879047016559753,238.26877,2.9124765426928385
92,911,48.044266,0.652857573183187,240.61505,3.264454539842148
93,921,48.195396,0.5253634457974393,240.7453,2.5621756303657235
94,931,47.779747,0.5349745971941464,238.60637,2.68910287284514
95,941,48.418934,0.573940218828406,242.2454,2.8136504700235974
96,951,47.921947,0.6657106510958039,239.76088,3.3489262845312076
97,961,48.189487,0.33293388628314663,241.05376,1.7104428595495345
98,971,48.372726,0.31601525520100976,241.66945,1.6683338909822596
99,981,47.672546,0.48920906621320875,238.67029,2.467745639432078
100,991,47.98443,0.4629567817444725,240.01492,2.236524511642116
101,1001,48.112755,0.48045040921451926,240.48363,2.4630397782171505
102,1011,47.818962,0.4202579825191193,239.25351,2.04918432415046
103,1021,48.17743,0.3108820325244942,240.64575,1.5547501059475788
104,1031,47.72735,0.4308318729019004,238.8212,2.037590582434068
105,1041,47.98371,0.4254117612565966,239.9805,2.1140084681798235
106,1051,48.29399,0.5129625388032147,241.25873,2.385607758617502
107,1061,47.697132,0.48940043742873657,238.66998,2.338952421640081
108,1071,47.70215,0.5851434890303068,238.41772,2.997953273407712
109,1081,47.847267,0.4921059764640126,239.13162,2.234985439723493
110,1091,47.959633,0.550401492455608,239.46268,2.9339260496270114
111,1101,47.772057,0.7491053171412951,238.74301,3.853469957736275
112,1111,48.431755,0.7065728750928373,242.3117,3.601480209889262
